Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
504733.0	369605.0	1000	400	1.0	0.001
504733.0	384529.0	1000	400	1.0	0.01
504733.0	370414.0	1000	400	1.0	0.1
504733.0	366737.0	1000	400	1.0	1.0
504733.0	387863.0	1000	400	5.0	0.001
504733.0	355188.0	1000	400	5.0	0.01
504733.0	383680.0	1000	400	5.0	0.1
504733.0	355914.0	1000	400	5.0	1.0
504733.0	405426.0	1000	400	25.0	0.001
504733.0	359722.0	1000	400	25.0	0.01
504733.0	371058.0	1000	400	25.0	0.1
504733.0	367215.0	1000	400	25.0	1.0
504733.0	355997.0	1000	400	125.0	0.001
504733.0	351754.0	1000	400	125.0	0.01
504733.0	361677.0	1000	400	125.0	0.1
504733.0	384861.0	1000	400	125.0	1.0
504733.0	381153.0	1000	500	1.0	0.001
504733.0	359539.0	1000	500	1.0	0.01
504733.0	365601.0	1000	500	1.0	0.1
504733.0	352439.0	1000	500	1.0	1.0
504733.0	368687.0	1000	500	5.0	0.001
504733.0	340293.0	1000	500	5.0	0.01
504733.0	363416.0	1000	500	5.0	0.1
504733.0	353550.0	1000	500	5.0	1.0
504733.0	407972.0	1000	500	25.0	0.001
504733.0	364937.0	1000	500	25.0	0.01
504733.0	370688.0	1000	500	25.0	0.1
504733.0	358256.0	1000	500	25.0	1.0
504733.0	384750.0	1000	500	125.0	0.001
504733.0	350789.0	1000	500	125.0	0.01
504733.0	369102.0	1000	500	125.0	0.1
504733.0	343580.0	1000	500	125.0	1.0
504733.0	354272.0	1000	600	1.0	0.001
504733.0	342064.0	1000	600	1.0	0.01
504733.0	337135.0	1000	600	1.0	0.1
504733.0	373284.0	1000	600	1.0	1.0
504733.0	377183.0	1000	600	5.0	0.001
504733.0	368716.0	1000	600	5.0	0.01
504733.0	362131.0	1000	600	5.0	0.1
504733.0	335061.0	1000	600	5.0	1.0
504733.0	384845.0	1000	600	25.0	0.001
504733.0	347248.0	1000	600	25.0	0.01
504733.0	372400.0	1000	600	25.0	0.1
504733.0	379262.0	1000	600	25.0	1.0
504733.0	373423.0	1000	600	125.0	0.001
504733.0	368587.0	1000	600	125.0	0.01
504733.0	378900.0	1000	600	125.0	0.1
504733.0	366057.0	1000	600	125.0	1.0
504733.0	347028.0	1000	700	1.0	0.001
504733.0	396678.0	1000	700	1.0	0.01
504733.0	358536.0	1000	700	1.0	0.1
504733.0	363763.0	1000	700	1.0	1.0
504733.0	348656.0	1000	700	5.0	0.001
504733.0	380722.0	1000	700	5.0	0.01
504733.0	356463.0	1000	700	5.0	0.1
504733.0	353315.0	1000	700	5.0	1.0
504733.0	397529.0	1000	700	25.0	0.001
504733.0	353546.0	1000	700	25.0	0.01
504733.0	380235.0	1000	700	25.0	0.1
504733.0	362519.0	1000	700	25.0	1.0
504733.0	338477.0	1000	700	125.0	0.001
504733.0	382183.0	1000	700	125.0	0.01
504733.0	360515.0	1000	700	125.0	0.1
504733.0	373030.0	1000	700	125.0	1.0
504733.0	382261.0	1000	800	1.0	0.001
504733.0	381797.0	1000	800	1.0	0.01
504733.0	355968.0	1000	800	1.0	0.1
504733.0	406882.0	1000	800	1.0	1.0
504733.0	371275.0	1000	800	5.0	0.001
504733.0	389523.0	1000	800	5.0	0.01
504733.0	365467.0	1000	800	5.0	0.1
504733.0	376920.0	1000	800	5.0	1.0
504733.0	395151.0	1000	800	25.0	0.001
504733.0	342419.0	1000	800	25.0	0.01
504733.0	346670.0	1000	800	25.0	0.1
504733.0	365721.0	1000	800	25.0	1.0
504733.0	383839.0	1000	800	125.0	0.001
504733.0	345832.0	1000	800	125.0	0.01
504733.0	357548.0	1000	800	125.0	0.1
504733.0	412857.0	1000	800	125.0	1.0
504733.0	387084.0	1000	900	1.0	0.001
504733.0	344865.0	1000	900	1.0	0.01
504733.0	342562.0	1000	900	1.0	0.1
504733.0	380038.0	1000	900	1.0	1.0
504733.0	360359.0	1000	900	5.0	0.001
504733.0	369105.0	1000	900	5.0	0.01
504733.0	372741.0	1000	900	5.0	0.1
504733.0	365252.0	1000	900	5.0	1.0
504733.0	366415.0	1000	900	25.0	0.001
504733.0	368696.0	1000	900	25.0	0.01
504733.0	410765.0	1000	900	25.0	0.1
504733.0	369808.0	1000	900	25.0	1.0
504733.0	343005.0	1000	900	125.0	0.001
504733.0	348632.0	1000	900	125.0	0.01
504733.0	403120.0	1000	900	125.0	0.1
504733.0	361490.0	1000	900	125.0	1.0
504733.0	353022.0	1000	1000	1.0	0.001
504733.0	367038.0	1000	1000	1.0	0.01
504733.0	376217.0	1000	1000	1.0	0.1
504733.0	362444.0	1000	1000	1.0	1.0
504733.0	417446.0	1000	1000	5.0	0.001
504733.0	372701.0	1000	1000	5.0	0.01
504733.0	366514.0	1000	1000	5.0	0.1
504733.0	349014.0	1000	1000	5.0	1.0
504733.0	358913.0	1000	1000	25.0	0.001
504733.0	365473.0	1000	1000	25.0	0.01
504733.0	360358.0	1000	1000	25.0	0.1
504733.0	350380.0	1000	1000	25.0	1.0
504733.0	383959.0	1000	1000	125.0	0.001
504733.0	388729.0	1000	1000	125.0	0.01
504733.0	368939.0	1000	1000	125.0	0.1
504733.0	423025.0	1000	1000	125.0	1.0
504733.0	325656.0	2000	100	1.0	0.001
504733.0	363708.0	2000	100	1.0	0.01
504733.0	326523.0	2000	100	1.0	0.1
504733.0	377616.0	2000	100	1.0	1.0
504733.0	310621.0	2000	100	5.0	0.001
504733.0	313701.0	2000	100	5.0	0.01
504733.0	313492.0	2000	100	5.0	0.1
504733.0	382315.0	2000	100	5.0	1.0
504733.0	326355.0	2000	100	25.0	0.001
504733.0	363988.0	2000	100	25.0	0.01
504733.0	326560.0	2000	100	25.0	0.1
504733.0	380332.0	2000	100	25.0	1.0
504733.0	356707.0	2000	100	125.0	0.001
504733.0	342313.0	2000	100	125.0	0.01
504733.0	320176.0	2000	100	125.0	0.1
504733.0	397881.0	2000	100	125.0	1.0
504733.0	321595.0	2000	200	1.0	0.001
504733.0	317909.0	2000	200	1.0	0.01
504733.0	324741.0	2000	200	1.0	0.1
504733.0	368359.0	2000	200	1.0	1.0
504733.0	326857.0	2000	200	5.0	0.001
504733.0	314911.0	2000	200	5.0	0.01
504733.0	337835.0	2000	200	5.0	0.1
504733.0	370886.0	2000	200	5.0	1.0
504733.0	321598.0	2000	200	25.0	0.001
504733.0	370435.0	2000	200	25.0	0.01
504733.0	318631.0	2000	200	25.0	0.1
504733.0	396593.0	2000	200	25.0	1.0
504733.0	324860.0	2000	200	125.0	0.001
504733.0	332187.0	2000	200	125.0	0.01
504733.0	326571.0	2000	200	125.0	0.1
504733.0	390778.0	2000	200	125.0	1.0
504733.0	359967.0	2000	300	1.0	0.001
504733.0	319593.0	2000	300	1.0	0.01
504733.0	320773.0	2000	300	1.0	0.1
504733.0	322501.0	2000	300	1.0	1.0
504733.0	295281.0	2000	300	5.0	0.001
504733.0	321585.0	2000	300	5.0	0.01
504733.0	308488.0	2000	300	5.0	0.1
504733.0	358954.0	2000	300	5.0	1.0
504733.0	327337.0	2000	300	25.0	0.001
504733.0	331157.0	2000	300	25.0	0.01
504733.0	304553.0	2000	300	25.0	0.1
504733.0	360030.0	2000	300	25.0	1.0
504733.0	347409.0	2000	300	125.0	0.001
504733.0	313816.0	2000	300	125.0	0.01
504733.0	344003.0	2000	300	125.0	0.1
504733.0	384852.0	2000	300	125.0	1.0
504733.0	348974.0	2000	400	1.0	0.001
504733.0	292780.0	2000	400	1.0	0.01
504733.0	352469.0	2000	400	1.0	0.1
504733.0	410500.0	2000	400	1.0	1.0
504733.0	330519.0	2000	400	5.0	0.001
504733.0	304641.0	2000	400	5.0	0.01
504733.0	313266.0	2000	400	5.0	0.1
504733.0	388727.0	2000	400	5.0	1.0
504733.0	314419.0	2000	400	25.0	0.001
504733.0	345454.0	2000	400	25.0	0.01
504733.0	291160.0	2000	400	25.0	0.1
504733.0	369588.0	2000	400	25.0	1.0
504733.0	357068.0	2000	400	125.0	0.001
504733.0	311525.0	2000	400	125.0	0.01
504733.0	334856.0	2000	400	125.0	0.1
504733.0	393958.0	2000	400	125.0	1.0
504733.0	330147.0	2000	500	1.0	0.001
504733.0	298018.0	2000	500	1.0	0.01
504733.0	305463.0	2000	500	1.0	0.1
504733.0	371290.0	2000	500	1.0	1.0
504733.0	382314.0	2000	500	5.0	0.001
504733.0	327022.0	2000	500	5.0	0.01
504733.0	313243.0	2000	500	5.0	0.1
504733.0	364667.0	2000	500	5.0	1.0
504733.0	339872.0	2000	500	25.0	0.001
504733.0	323562.0	2000	500	25.0	0.01
504733.0	315640.0	2000	500	25.0	0.1
504733.0	358861.0	2000	500	25.0	1.0
504733.0	310461.0	2000	500	125.0	0.001
504733.0	343093.0	2000	500	125.0	0.01
504733.0	352462.0	2000	500	125.0	0.1
504733.0	408683.0	2000	500	125.0	1.0
504733.0	340397.0	2000	600	1.0	0.001
504733.0	333987.0	2000	600	1.0	0.01
504733.0	337636.0	2000	600	1.0	0.1
504733.0	367086.0	2000	600	1.0	1.0
504733.0	331417.0	2000	600	5.0	0.001
504733.0	329385.0	2000	600	5.0	0.01
504733.0	362814.0	2000	600	5.0	0.1
504733.0	347577.0	2000	600	5.0	1.0
504733.0	329121.0	2000	600	25.0	0.001
504733.0	341807.0	2000	600	25.0	0.01
504733.0	336236.0	2000	600	25.0	0.1
504733.0	341339.0	2000	600	25.0	1.0
504733.0	308420.0	2000	600	125.0	0.001
504733.0	329465.0	2000	600	125.0	0.01
504733.0	314005.0	2000	600	125.0	0.1
504733.0	344276.0	2000	600	125.0	1.0
504733.0	330759.0	2000	700	1.0	0.001
504733.0	374892.0	2000	700	1.0	0.01
504733.0	334666.0	2000	700	1.0	0.1
504733.0	330094.0	2000	700	1.0	1.0
504733.0	361648.0	2000	700	5.0	0.001
504733.0	336936.0	2000	700	5.0	0.01
504733.0	328111.0	2000	700	5.0	0.1
504733.0	339479.0	2000	700	5.0	1.0
504733.0	337058.0	2000	700	25.0	0.001
504733.0	355083.0	2000	700	25.0	0.01
504733.0	343868.0	2000	700	25.0	0.1
504733.0	343712.0	2000	700	25.0	1.0
504733.0	334679.0	2000	700	125.0	0.001
504733.0	320749.0	2000	700	125.0	0.01
504733.0	319233.0	2000	700	125.0	0.1
504733.0	334096.0	2000	700	125.0	1.0
504733.0	322905.0	2000	800	1.0	0.001
504733.0	315547.0	2000	800	1.0	0.01
504733.0	303567.0	2000	800	1.0	0.1
504733.0	395426.0	2000	800	1.0	1.0
504733.0	307722.0	2000	800	5.0	0.001
504733.0	335350.0	2000	800	5.0	0.01
504733.0	345816.0	2000	800	5.0	0.1
504733.0	387440.0	2000	800	5.0	1.0
504733.0	324428.0	2000	800	25.0	0.001
504733.0	331721.0	2000	800	25.0	0.01
504733.0	315643.0	2000	800	25.0	0.1
504733.0	381014.0	2000	800	25.0	1.0
504733.0	384524.0	2000	800	125.0	0.001
504733.0	324663.0	2000	800	125.0	0.01
504733.0	323508.0	2000	800	125.0	0.1
504733.0	386080.0	2000	800	125.0	1.0
504733.0	343757.0	2000	900	1.0	0.001
504733.0	322499.0	2000	900	1.0	0.01
504733.0	336483.0	2000	900	1.0	0.1
504733.0	397765.0	2000	900	1.0	1.0
504733.0	335188.0	2000	900	5.0	0.001
504733.0	347583.0	2000	900	5.0	0.01
504733.0	336248.0	2000	900	5.0	0.1
504733.0	352404.0	2000	900	5.0	1.0
504733.0	316095.0	2000	900	25.0	0.001
504733.0	304966.0	2000	900	25.0	0.01
504733.0	320037.0	2000	900	25.0	0.1
504733.0	356704.0	2000	900	25.0	1.0
504733.0	356149.0	2000	900	125.0	0.001
504733.0	317309.0	2000	900	125.0	0.01
504733.0	379509.0	2000	900	125.0	0.1
504733.0	380570.0	2000	900	125.0	1.0
504733.0	342744.0	2000	1000	1.0	0.001
504733.0	343842.0	2000	1000	1.0	0.01
504733.0	332592.0	2000	1000	1.0	0.1
504733.0	373926.0	2000	1000	1.0	1.0
504733.0	327841.0	2000	1000	5.0	0.001
504733.0	328981.0	2000	1000	5.0	0.01
504733.0	339648.0	2000	1000	5.0	0.1
504733.0	369409.0	2000	1000	5.0	1.0
504733.0	322536.0	2000	1000	25.0	0.001
504733.0	311045.0	2000	1000	25.0	0.01
504733.0	332980.0	2000	1000	25.0	0.1
504733.0	381131.0	2000	1000	25.0	1.0
504733.0	314775.0	2000	1000	125.0	0.001
504733.0	324046.0	2000	1000	125.0	0.01
504733.0	367416.0	2000	1000	125.0	0.1
504733.0	382206.0	2000	1000	125.0	1.0
504733.0	316881.0	3000	100	1.0	0.001
504733.0	281683.0	3000	100	1.0	0.01
504733.0	319673.0	3000	100	1.0	0.1
504733.0	392612.0	3000	100	1.0	1.0
504733.0	319206.0	3000	100	5.0	0.001
504733.0	295318.0	3000	100	5.0	0.01
504733.0	322912.0	3000	100	5.0	0.1
504733.0	388660.0	3000	100	5.0	1.0
504733.0	300932.0	3000	100	25.0	0.001
504733.0	306396.0	3000	100	25.0	0.01
504733.0	353581.0	3000	100	25.0	0.1
504733.0	371535.0	3000	100	25.0	1.0
504733.0	351972.0	3000	100	125.0	0.001
504733.0	303395.0	3000	100	125.0	0.01
504733.0	397632.0	3000	100	125.0	0.1
504733.0	392177.0	3000	100	125.0	1.0
504733.0	316236.0	3000	200	1.0	0.001
504733.0	293178.0	3000	200	1.0	0.01
504733.0	325153.0	3000	200	1.0	0.1
504733.0	356061.0	3000	200	1.0	1.0
504733.0	299253.0	3000	200	5.0	0.001
504733.0	325720.0	3000	200	5.0	0.01
504733.0	315135.0	3000	200	5.0	0.1
504733.0	361996.0	3000	200	5.0	1.0
504733.0	288299.0	3000	200	25.0	0.001
504733.0	319683.0	3000	200	25.0	0.01
504733.0	308079.0	3000	200	25.0	0.1
504733.0	383378.0	3000	200	25.0	1.0
504733.0	312879.0	3000	200	125.0	0.001
504733.0	293519.0	3000	200	125.0	0.01
504733.0	320702.0	3000	200	125.0	0.1
504733.0	362475.0	3000	200	125.0	1.0
504733.0	313818.0	3000	300	1.0	0.001
504733.0	310113.0	3000	300	1.0	0.01
504733.0	323932.0	3000	300	1.0	0.1
504733.0	376673.0	3000	300	1.0	1.0
504733.0	331237.0	3000	300	5.0	0.001
504733.0	289260.0	3000	300	5.0	0.01
504733.0	321341.0	3000	300	5.0	0.1
504733.0	406091.0	3000	300	5.0	1.0
504733.0	302113.0	3000	300	25.0	0.001
504733.0	320861.0	3000	300	25.0	0.01
504733.0	309994.0	3000	300	25.0	0.1
504733.0	365331.0	3000	300	25.0	1.0
504733.0	306768.0	3000	300	125.0	0.001
504733.0	290323.0	3000	300	125.0	0.01
504733.0	298750.0	3000	300	125.0	0.1
504733.0	357160.0	3000	300	125.0	1.0
504733.0	296713.0	3000	400	1.0	0.001
504733.0	332887.0	3000	400	1.0	0.01
504733.0	321846.0	3000	400	1.0	0.1
504733.0	404045.0	3000	400	1.0	1.0
504733.0	294091.0	3000	400	5.0	0.001
504733.0	311944.0	3000	400	5.0	0.01
504733.0	294158.0	3000	400	5.0	0.1
504733.0	384913.0	3000	400	5.0	1.0
504733.0	327034.0	3000	400	25.0	0.001
504733.0	331945.0	3000	400	25.0	0.01
504733.0	308376.0	3000	400	25.0	0.1
504733.0	362257.0	3000	400	25.0	1.0
504733.0	294639.0	3000	400	125.0	0.001
504733.0	322542.0	3000	400	125.0	0.01
504733.0	287561.0	3000	400	125.0	0.1
504733.0	468663.0	3000	400	125.0	1.0
504733.0	308138.0	3000	500	1.0	0.001
504733.0	315692.0	3000	500	1.0	0.01
504733.0	398381.0	3000	500	1.0	0.1
504733.0	365798.0	3000	500	1.0	1.0
504733.0	292263.0	3000	500	5.0	0.001
504733.0	309880.0	3000	500	5.0	0.01
504733.0	333988.0	3000	500	5.0	0.1
504733.0	343018.0	3000	500	5.0	1.0
504733.0	300780.0	3000	500	25.0	0.001
504733.0	306542.0	3000	500	25.0	0.01
504733.0	334767.0	3000	500	25.0	0.1
504733.0	375693.0	3000	500	25.0	1.0
504733.0	305875.0	3000	500	125.0	0.001
504733.0	304298.0	3000	500	125.0	0.01
504733.0	297984.0	3000	500	125.0	0.1
504733.0	391878.0	3000	500	125.0	1.0
504733.0	317005.0	3000	600	1.0	0.001
504733.0	319684.0	3000	600	1.0	0.01
504733.0	305922.0	3000	600	1.0	0.1
504733.0	351140.0	3000	600	1.0	1.0
504733.0	319178.0	3000	600	5.0	0.001
504733.0	305335.0	3000	600	5.0	0.01
504733.0	309593.0	3000	600	5.0	0.1
504733.0	361587.0	3000	600	5.0	1.0
504733.0	314053.0	3000	600	25.0	0.001
504733.0	321925.0	3000	600	25.0	0.01
504733.0	320884.0	3000	600	25.0	0.1
504733.0	346211.0	3000	600	25.0	1.0
504733.0	321102.0	3000	600	125.0	0.001
504733.0	286694.0	3000	600	125.0	0.01
504733.0	314407.0	3000	600	125.0	0.1
504733.0	378856.0	3000	600	125.0	1.0
504733.0	321890.0	3000	700	1.0	0.001
504733.0	316531.0	3000	700	1.0	0.01
504733.0	300743.0	3000	700	1.0	0.1
504733.0	338096.0	3000	700	1.0	1.0
504733.0	309319.0	3000	700	5.0	0.001
504733.0	323660.0	3000	700	5.0	0.01
504733.0	315367.0	3000	700	5.0	0.1
504733.0	354317.0	3000	700	5.0	1.0
504733.0	312575.0	3000	700	25.0	0.001
504733.0	373591.0	3000	700	25.0	0.01
504733.0	308020.0	3000	700	25.0	0.1
504733.0	332044.0	3000	700	25.0	1.0
504733.0	302502.0	3000	700	125.0	0.001
504733.0	299612.0	3000	700	125.0	0.01
504733.0	315827.0	3000	700	125.0	0.1
504733.0	338783.0	3000	700	125.0	1.0
504733.0	306819.0	3000	800	1.0	0.001
504733.0	322594.0	3000	800	1.0	0.01
504733.0	311134.0	3000	800	1.0	0.1
504733.0	380395.0	3000	800	1.0	1.0
504733.0	321262.0	3000	800	5.0	0.001
504733.0	342320.0	3000	800	5.0	0.01
504733.0	300702.0	3000	800	5.0	0.1
504733.0	376019.0	3000	800	5.0	1.0
504733.0	302403.0	3000	800	25.0	0.001
504733.0	321587.0	3000	800	25.0	0.01
504733.0	330249.0	3000	800	25.0	0.1
504733.0	369984.0	3000	800	25.0	1.0
504733.0	312675.0	3000	800	125.0	0.001
504733.0	370631.0	3000	800	125.0	0.01
504733.0	323491.0	3000	800	125.0	0.1
504733.0	360235.0	3000	800	125.0	1.0
504733.0	299721.0	3000	900	1.0	0.001
504733.0	306450.0	3000	900	1.0	0.01
504733.0	293047.0	3000	900	1.0	0.1
504733.0	360413.0	3000	900	1.0	1.0
504733.0	284258.0	3000	900	5.0	0.001
504733.0	312451.0	3000	900	5.0	0.01
504733.0	299281.0	3000	900	5.0	0.1
504733.0	378518.0	3000	900	5.0	1.0
504733.0	329941.0	3000	900	25.0	0.001
504733.0	301014.0	3000	900	25.0	0.01
504733.0	316259.0	3000	900	25.0	0.1
504733.0	359799.0	3000	900	25.0	1.0
504733.0	301098.0	3000	900	125.0	0.001
504733.0	366619.0	3000	900	125.0	0.01
504733.0	307397.0	3000	900	125.0	0.1
504733.0	367509.0	3000	900	125.0	1.0
504733.0	308362.0	3000	1000	1.0	0.001
504733.0	318403.0	3000	1000	1.0	0.01
504733.0	320111.0	3000	1000	1.0	0.1
504733.0	368716.0	3000	1000	1.0	1.0
504733.0	326748.0	3000	1000	5.0	0.001
504733.0	311984.0	3000	1000	5.0	0.01
504733.0	275909.0	3000	1000	5.0	0.1
504733.0	368321.0	3000	1000	5.0	1.0
504733.0	312412.0	3000	1000	25.0	0.001
504733.0	318899.0	3000	1000	25.0	0.01
504733.0	302862.0	3000	1000	25.0	0.1
504733.0	366150.0	3000	1000	25.0	1.0
504733.0	321202.0	3000	1000	125.0	0.001
504733.0	301505.0	3000	1000	125.0	0.01
504733.0	312844.0	3000	1000	125.0	0.1
504733.0	369218.0	3000	1000	125.0	1.0
504733.0	297438.0	4000	100	1.0	0.001
504733.0	356928.0	4000	100	1.0	0.01
504733.0	286713.0	4000	100	1.0	0.1
504733.0	386638.0	4000	100	1.0	1.0
504733.0	315165.0	4000	100	5.0	0.001
504733.0	293472.0	4000	100	5.0	0.01
504733.0	297917.0	4000	100	5.0	0.1
504733.0	383481.0	4000	100	5.0	1.0
504733.0	292418.0	4000	100	25.0	0.001
504733.0	351805.0	4000	100	25.0	0.01
504733.0	295214.0	4000	100	25.0	0.1
504733.0	363665.0	4000	100	25.0	1.0
504733.0	309415.0	4000	100	125.0	0.001
504733.0	295114.0	4000	100	125.0	0.01
504733.0	293919.0	4000	100	125.0	0.1
504733.0	379092.0	4000	100	125.0	1.0
504733.0	299287.0	4000	200	1.0	0.001
504733.0	285368.0	4000	200	1.0	0.01
504733.0	301432.0	4000	200	1.0	0.1
504733.0	356313.0	4000	200	1.0	1.0
504733.0	291640.0	4000	200	5.0	0.001
504733.0	300026.0	4000	200	5.0	0.01
504733.0	288351.0	4000	200	5.0	0.1
504733.0	379636.0	4000	200	5.0	1.0
504733.0	301748.0	4000	200	25.0	0.001
504733.0	303520.0	4000	200	25.0	0.01
504733.0	279373.0	4000	200	25.0	0.1
504733.0	377617.0	4000	200	25.0	1.0
504733.0	296324.0	4000	200	125.0	0.001
504733.0	306685.0	4000	200	125.0	0.01
504733.0	333107.0	4000	200	125.0	0.1
504733.0	397481.0	4000	200	125.0	1.0
504733.0	322592.0	4000	300	1.0	0.001
504733.0	289919.0	4000	300	1.0	0.01
504733.0	291920.0	4000	300	1.0	0.1
504733.0	383775.0	4000	300	1.0	1.0
504733.0	301690.0	4000	300	5.0	0.001
504733.0	292198.0	4000	300	5.0	0.01
504733.0	283249.0	4000	300	5.0	0.1
504733.0	373553.0	4000	300	5.0	1.0
504733.0	300514.0	4000	300	25.0	0.001
504733.0	299909.0	4000	300	25.0	0.01
504733.0	381354.0	4000	300	25.0	0.1
504733.0	375665.0	4000	300	25.0	1.0
504733.0	329146.0	4000	300	125.0	0.001
504733.0	281824.0	4000	300	125.0	0.01
504733.0	278517.0	4000	300	125.0	0.1
504733.0	370968.0	4000	300	125.0	1.0
504733.0	287322.0	4000	400	1.0	0.001
504733.0	303202.0	4000	400	1.0	0.01
504733.0	293574.0	4000	400	1.0	0.1
504733.0	369181.0	4000	400	1.0	1.0
504733.0	298789.0	4000	400	5.0	0.001
504733.0	315445.0	4000	400	5.0	0.01
504733.0	360166.0	4000	400	5.0	0.1
504733.0	379420.0	4000	400	5.0	1.0
504733.0	281764.0	4000	400	25.0	0.001
504733.0	331346.0	4000	400	25.0	0.01
504733.0	285540.0	4000	400	25.0	0.1
504733.0	355174.0	4000	400	25.0	1.0
504733.0	305539.0	4000	400	125.0	0.001
504733.0	319330.0	4000	400	125.0	0.01
504733.0	351185.0	4000	400	125.0	0.1
504733.0	377373.0	4000	400	125.0	1.0
504733.0	280020.0	4000	500	1.0	0.001
504733.0	312988.0	4000	500	1.0	0.01
504733.0	313989.0	4000	500	1.0	0.1
504733.0	367341.0	4000	500	1.0	1.0
504733.0	291364.0	4000	500	5.0	0.001
504733.0	295361.0	4000	500	5.0	0.01
504733.0	293739.0	4000	500	5.0	0.1
504733.0	373979.0	4000	500	5.0	1.0
504733.0	334591.0	4000	500	25.0	0.001
504733.0	309529.0	4000	500	25.0	0.01
504733.0	312453.0	4000	500	25.0	0.1
504733.0	370852.0	4000	500	25.0	1.0
504733.0	320547.0	4000	500	125.0	0.001
504733.0	332454.0	4000	500	125.0	0.01
504733.0	283700.0	4000	500	125.0	0.1
504733.0	362659.0	4000	500	125.0	1.0
504733.0	303588.0	4000	600	1.0	0.001
504733.0	311728.0	4000	600	1.0	0.01
504733.0	291868.0	4000	600	1.0	0.1
504733.0	360256.0	4000	600	1.0	1.0
504733.0	299991.0	4000	600	5.0	0.001
504733.0	331278.0	4000	600	5.0	0.01
504733.0	337167.0	4000	600	5.0	0.1
504733.0	352925.0	4000	600	5.0	1.0
504733.0	295914.0	4000	600	25.0	0.001
504733.0	327519.0	4000	600	25.0	0.01
504733.0	304234.0	4000	600	25.0	0.1
504733.0	358913.0	4000	600	25.0	1.0
504733.0	306559.0	4000	600	125.0	0.001
504733.0	282863.0	4000	600	125.0	0.01
504733.0	303864.0	4000	600	125.0	0.1
504733.0	348827.0	4000	600	125.0	1.0
504733.0	291817.0	4000	700	1.0	0.001
504733.0	350622.0	4000	700	1.0	0.01
504733.0	332656.0	4000	700	1.0	0.1
504733.0	358926.0	4000	700	1.0	1.0
504733.0	348256.0	4000	700	5.0	0.001
504733.0	287893.0	4000	700	5.0	0.01
504733.0	306679.0	4000	700	5.0	0.1
504733.0	346148.0	4000	700	5.0	1.0
504733.0	292021.0	4000	700	25.0	0.001
504733.0	286788.0	4000	700	25.0	0.01
504733.0	305160.0	4000	700	25.0	0.1
504733.0	366565.0	4000	700	25.0	1.0
504733.0	295851.0	4000	700	125.0	0.001
504733.0	281811.0	4000	700	125.0	0.01
504733.0	292470.0	4000	700	125.0	0.1
504733.0	351796.0	4000	700	125.0	1.0
504733.0	303776.0	4000	800	1.0	0.001
504733.0	288342.0	4000	800	1.0	0.01
504733.0	304939.0	4000	800	1.0	0.1
504733.0	418840.0	4000	800	1.0	1.0
504733.0	292505.0	4000	800	5.0	0.001
504733.0	290448.0	4000	800	5.0	0.01
504733.0	280102.0	4000	800	5.0	0.1
504733.0	365339.0	4000	800	5.0	1.0
504733.0	285217.0	4000	800	25.0	0.001
504733.0	294718.0	4000	800	25.0	0.01
504733.0	315773.0	4000	800	25.0	0.1
504733.0	386065.0	4000	800	25.0	1.0
504733.0	278812.0	4000	800	125.0	0.001
504733.0	345203.0	4000	800	125.0	0.01
504733.0	294343.0	4000	800	125.0	0.1
504733.0	407130.0	4000	800	125.0	1.0
504733.0	296497.0	4000	900	1.0	0.001
504733.0	290595.0	4000	900	1.0	0.01
504733.0	304208.0	4000	900	1.0	0.1
504733.0	360072.0	4000	900	1.0	1.0
504733.0	278178.0	4000	900	5.0	0.001
504733.0	290206.0	4000	900	5.0	0.01
504733.0	314467.0	4000	900	5.0	0.1
504733.0	370654.0	4000	900	5.0	1.0
504733.0	321074.0	4000	900	25.0	0.001
504733.0	292077.0	4000	900	25.0	0.01
504733.0	279714.0	4000	900	25.0	0.1
504733.0	365115.0	4000	900	25.0	1.0
504733.0	294276.0	4000	900	125.0	0.001
504733.0	288670.0	4000	900	125.0	0.01
504733.0	310939.0	4000	900	125.0	0.1
504733.0	388420.0	4000	900	125.0	1.0
504733.0	300027.0	4000	1000	1.0	0.001
504733.0	276142.0	4000	1000	1.0	0.01
504733.0	301018.0	4000	1000	1.0	0.1
504733.0	403143.0	4000	1000	1.0	1.0
504733.0	305462.0	4000	1000	5.0	0.001
504733.0	292134.0	4000	1000	5.0	0.01
504733.0	285790.0	4000	1000	5.0	0.1
504733.0	402974.0	4000	1000	5.0	1.0
504733.0	354549.0	4000	1000	25.0	0.001
504733.0	316921.0	4000	1000	25.0	0.01
504733.0	318621.0	4000	1000	25.0	0.1
504733.0	348917.0	4000	1000	25.0	1.0
504733.0	292697.0	4000	1000	125.0	0.001
504733.0	296306.0	4000	1000	125.0	0.01
504733.0	296929.0	4000	1000	125.0	0.1
504733.0	377913.0	4000	1000	125.0	1.0
504733.0	287099.0	5000	100	1.0	0.001
504733.0	321156.0	5000	100	1.0	0.01
504733.0	353651.0	5000	100	1.0	0.1
504733.0	379701.0	5000	100	1.0	1.0
504733.0	266083.0	5000	100	5.0	0.001
504733.0	279268.0	5000	100	5.0	0.01
504733.0	393938.0	5000	100	5.0	0.1
504733.0	400719.0	5000	100	5.0	1.0
504733.0	330659.0	5000	100	25.0	0.001
504733.0	307788.0	5000	100	25.0	0.01
504733.0	342117.0	5000	100	25.0	0.1
504733.0	379416.0	5000	100	25.0	1.0
